,team_name,href,id,year,league_id
8,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2015,1082,2015,5
9,FC Lorient,/fc-lorient/startseite/verein/1158/saison_id/2015,1158,2015,5
10,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2015,969,2015,5
11,Stade Reims,/stade-reims/startseite/verein/1421/saison_id/2015,1421,2015,5
12,FC Toulouse,/fc-toulouse/startseite/verein/415/saison_id/2015,415,2015,5
13,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2015,995,2015,5
14,SM Caen,/sm-caen/startseite/verein/1162/saison_id/2015,1162,2015,5
15,EA Guingamp,/ea-guingamp/startseite/verein/855/saison_id/2015,855,2015,5
16,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2015,1420,2015,5
17,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095/saison_id/2015,1095,2015,5
18,SC Bastia,/sc-bastia/startseite/verein/595/saison_id/2015,595,2015,5
19,GFC Ajaccio,/gfc-ajaccio/startseite/verein/3558/saison_id/2015,3558,2015,5
0,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583/saison_id/2016,583,2016,5
1,AS Monaco,/as-monaco/startseite/verein/162/saison_id/2016,162,2016,5
2,Olympique Lyon,/olympique-lyon/startseite/verein/1041/saison_id/2016,1041,2016,5
3,OGC Nice,/ogc-nizza/startseite/verein/417/saison_id/2016,417,2016,5
4,Olympique Marseille,/olympique-marseille/startseite/verein/244/saison_id/2016,244,2016,5
5,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40/saison_id/2016,40,2016,5
6,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618/saison_id/2016,618,2016,5
7,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2016,1082,2016,5
8,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273/saison_id/2016,273,2016,5
9,FC Toulouse,/fc-toulouse/startseite/verein/415/saison_id/2016,415,2016,5
10,FC Lorient,/fc-lorient/startseite/verein/1158/saison_id/2016,1158,2016,5
11,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2016,969,2016,5
12,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2016,995,2016,5
13,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2016,1420,2016,5
14,EA Guingamp,/ea-guingamp/startseite/verein/855/saison_id/2016,855,2016,5
15,FC Metz,/fc-metz/startseite/verein/347/saison_id/2016,347,2016,5
16,SM Caen,/sm-caen/startseite/verein/1162/saison_id/2016,1162,2016,5
17,SC Bastia,/sc-bastia/startseite/verein/595/saison_id/2016,595,2016,5
18,AS Nancy-Lorraine,/as-nancy-lorraine/startseite/verein/1159/saison_id/2016,1159,2016,5
19,Dijon FCO,/dijon-fco/startseite/verein/2969/saison_id/2016,2969,2016,5
0,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583/saison_id/2017,583,2017,5
1,AS Monaco,/as-monaco/startseite/verein/162/saison_id/2017,162,2017,5
2,Olympique Lyon,/olympique-lyon/startseite/verein/1041/saison_id/2017,1041,2017,5
3,Olympique Marseille,/olympique-marseille/startseite/verein/244/saison_id/2017,244,2017,5
4,OGC Nice,/ogc-nizza/startseite/verein/417/saison_id/2017,417,2017,5
5,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40/saison_id/2017,40,2017,5
6,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273/saison_id/2017,273,2017,5
7,FC Toulouse,/fc-toulouse/startseite/verein/415/saison_id/2017,415,2017,5
8,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618/saison_id/2017,618,2017,5
9,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2017,995,2017,5
10,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2017,1082,2017,5
11,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2017,969,2017,5
12,Dijon FCO,/dijon-fco/startseite/verein/2969/saison_id/2017,2969,2017,5
13,Amiens SC,/amiens-sc/startseite/verein/1416/saison_id/2017,1416,2017,5
14,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2017,1420,2017,5
15,SM Caen,/sm-caen/startseite/verein/1162/saison_id/2017,1162,2017,5
16,EA Guingamp,/ea-guingamp/startseite/verein/855/saison_id/2017,855,2017,5
17,FC Metz,/fc-metz/startseite/verein/347/saison_id/2017,347,2017,5
18,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667/saison_id/2017,667,2017,5
19,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095/saison_id/2017,1095,2017,5
0,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583/saison_id/2018,583,2018,5
1,Olympique Lyon,/olympique-lyon/startseite/verein/1041/saison_id/2018,1041,2018,5
2,AS Monaco,/as-monaco/startseite/verein/162/saison_id/2018,162,2018,5
3,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2018,1082,2018,5
4,Olympique Marseille,/olympique-marseille/startseite/verein/244/saison_id/2018,244,2018,5
5,OGC Nice,/ogc-nizza/startseite/verein/417/saison_id/2018,417,2018,5
6,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40/saison_id/2018,40,2018,5
7,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273/saison_id/2018,273,2018,5
8,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618/saison_id/2018,618,2018,5
9,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2018,995,2018,5
10,FC Toulouse,/fc-toulouse/startseite/verein/415/saison_id/2018,415,2018,5
11,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2018,969,2018,5
12,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667/saison_id/2018,667,2018,5
13,Nîmes Olympique,/nimes-olympique/startseite/verein/1160/saison_id/2018,1160,2018,5
14,Stade Reims,/stade-reims/startseite/verein/1421/saison_id/2018,1421,2018,5
15,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2018,1420,2018,5
16,EA Guingamp,/ea-guingamp/startseite/verein/855/saison_id/2018,855,2018,5
17,Amiens SC,/amiens-sc/startseite/verein/1416/saison_id/2018,1416,2018,5
18,SM Caen,/sm-caen/startseite/verein/1162/saison_id/2018,1162,2018,5
19,Dijon FCO,/dijon-fco/startseite/verein/2969/saison_id/2018,2969,2018,5
0,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583/saison_id/2019,583,2019,5
1,Olympique Lyon,/olympique-lyon/startseite/verein/1041/saison_id/2019,1041,2019,5
2,AS Monaco,/as-monaco/startseite/verein/162/saison_id/2019,162,2019,5
3,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2019,1082,2019,5
4,Olympique Marseille,/olympique-marseille/startseite/verein/244/saison_id/2019,244,2019,5
5,OGC Nice,/ogc-nizza/startseite/verein/417/saison_id/2019,417,2019,5
6,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273/saison_id/2019,273,2019,5
7,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40/saison_id/2019,40,2019,5
8,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2019,995,2019,5
9,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618/saison_id/2019,618,2019,5
10,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667/saison_id/2019,667,2019,5
11,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2019,1420,2019,5
12,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2019,969,2019,5
13,Stade Reims,/stade-reims/startseite/verein/1421/saison_id/2019,1421,2019,5
14,FC Toulouse,/fc-toulouse/startseite/verein/415/saison_id/2019,415,2019,5
15,Amiens SC,/amiens-sc/startseite/verein/1416/saison_id/2019,1416,2019,5
16,FC Metz,/fc-metz/startseite/verein/347/saison_id/2019,347,2019,5
17,Dijon FCO,/dijon-fco/startseite/verein/2969/saison_id/2019,2969,2019,5
18,Nîmes Olympique,/nimes-olympique/startseite/verein/1160/saison_id/2019,1160,2019,5
19,Stade Brestois 29,/stade-brest-29/startseite/verein/3911/saison_id/2019,3911,2019,5
0,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583/saison_id/2020,583,2020,5
1,Olympique Lyon,/olympique-lyon/startseite/verein/1041/saison_id/2020,1041,2020,5
2,AS Monaco,/as-monaco/startseite/verein/162/saison_id/2020,162,2020,5
3,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2020,1082,2020,5
4,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273/saison_id/2020,273,2020,5
5,Olympique Marseille,/olympique-marseille/startseite/verein/244/saison_id/2020,244,2020,5
6,OGC Nice,/ogc-nizza/startseite/verein/417/saison_id/2020,417,2020,5
7,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618/saison_id/2020,618,2020,5
8,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2020,969,2020,5
9,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2020,1420,2020,5
10,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667/saison_id/2020,667,2020,5
11,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40/saison_id/2020,40,2020,5
12,Stade Reims,/stade-reims/startseite/verein/1421/saison_id/2020,1421,2020,5
13,RC Lens,/rc-lens/startseite/verein/826/saison_id/2020,826,2020,5
14,FC Metz,/fc-metz/startseite/verein/347/saison_id/2020,347,2020,5
15,Stade Brestois 29,/stade-brest-29/startseite/verein/3911/saison_id/2020,3911,2020,5
16,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2020,995,2020,5
17,FC Lorient,/fc-lorient/startseite/verein/1158/saison_id/2020,1158,2020,5
18,Dijon FCO,/dijon-fco/startseite/verein/2969/saison_id/2020,2969,2020,5
19,Nîmes Olympique,/nimes-olympique/startseite/verein/1160/saison_id/2020,1160,2020,5
0,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583/saison_id/2021,583,2021,5
1,Olympique Lyon,/olympique-lyon/startseite/verein/1041/saison_id/2021,1041,2021,5
2,AS Monaco,/as-monaco/startseite/verein/162/saison_id/2021,162,2021,5
3,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2021,1082,2021,5
4,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273/saison_id/2021,273,2021,5
5,Olympique Marseille,/olympique-marseille/startseite/verein/244/saison_id/2021,244,2021,5
6,OGC Nice,/ogc-nizza/startseite/verein/417/saison_id/2021,417,2021,5
7,RC Lens,/rc-lens/startseite/verein/826/saison_id/2021,826,2021,5
8,Stade Reims,/stade-reims/startseite/verein/1421/saison_id/2021,1421,2021,5
9,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2021,969,2021,5
10,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667/saison_id/2021,667,2021,5
11,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40/saison_id/2021,40,2021,5
12,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2021,995,2021,5
13,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618/saison_id/2021,618,2021,5
14,Stade Brestois 29,/stade-brest-29/startseite/verein/3911/saison_id/2021,3911,2021,5
15,FC Metz,/fc-metz/startseite/verein/347/saison_id/2021,347,2021,5
16,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2021,1420,2021,5
17,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095/saison_id/2021,1095,2021,5
18,FC Lorient,/fc-lorient/startseite/verein/1158/saison_id/2021,1158,2021,5
19,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524/saison_id/2021,3524,2021,5
0,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583/saison_id/2022,583,2022,5
1,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273/saison_id/2022,273,2022,5
2,AS Monaco,/as-monaco/startseite/verein/162/saison_id/2022,162,2022,5
3,Olympique Marseille,/olympique-marseille/startseite/verein/244/saison_id/2022,244,2022,5
4,Olympique Lyon,/olympique-lyon/startseite/verein/1041/saison_id/2022,1041,2022,5
5,LOSC Lille,/losc-lille/startseite/verein/1082/saison_id/2022,1082,2022,5
6,OGC Nice,/ogc-nizza/startseite/verein/417/saison_id/2022,417,2022,5
7,RC Lens,/rc-lens/startseite/verein/826/saison_id/2022,826,2022,5
8,Montpellier HSC,/montpellier-hsc/startseite/verein/969/saison_id/2022,969,2022,5
9,FC Nantes,/fc-nantes/startseite/verein/995/saison_id/2022,995,2022,5
10,Stade Reims,/stade-reims/startseite/verein/1421/saison_id/2022,1421,2022,5
11,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667/saison_id/2022,667,2022,5
12,FC Lorient,/fc-lorient/startseite/verein/1158/saison_id/2022,1158,2022,5
13,FC Toulouse,/fc-toulouse/startseite/verein/415/saison_id/2022,415,2022,5
14,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095/saison_id/2022,1095,2022,5
15,Stade Brestois 29,/stade-brest-29/startseite/verein/3911/saison_id/2022,3911,2022,5
16,AJ Auxerre,/aj-auxerre/startseite/verein/290/saison_id/2022,290,2022,5
17,Angers SCO,/sco-angers/startseite/verein/1420/saison_id/2022,1420,2022,5
18,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524/saison_id/2022,3524,2022,5
19,AC Ajaccio,/ac-ajaccio/startseite/verein/1147/saison_id/2022,1147,2022,5
0,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2000,398,2000,4
1,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2000,410,2000,4
2,AS Roma,/as-rom/startseite/verein/12/saison_id/2000,12,2000,4
3,AC Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2000,430,2000,4
4,Brescia Calcio,/brescia-calcio/startseite/verein/19/saison_id/2000,19,2000,4
5,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2000,506,2000,4
6,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2000,800,2000,4
7,AC Parma,/parma-calcio-1913/startseite/verein/130/saison_id/2000,130,2000,4
8,AC Perugia,/ac-perugia-calcio/startseite/verein/839/saison_id/2000,839,2000,4
9,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2000,276,2000,4
10,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2000,1005,2000,4
11,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2000,1025,2000,4
12,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2000,46,2000,4
13,Milan AC,/ac-mailand/startseite/verein/5/saison_id/2000,5,2000,4
14,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2000,1386,2000,4
15,Vicenza Calcio,/lr-vicenza-virtus/startseite/verein/2655/saison_id/2000,2655,2000,4
16,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2000,6195,2000,4
17,AS Bari,/ssc-bari/startseite/verein/332/saison_id/2000,332,2000,4
0,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2001,1005,2001,4
1,Torino Calcio,/fc-turin/startseite/verein/416/saison_id/2001,416,2001,4
2,AC Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2001,430,2001,4
3,Piacenza FC,/piacenza-calcio-1919/startseite/verein/1408/saison_id/2001,1408,2001,4
4,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2001,506,2001,4
5,AC Venezia 1907,/venezia-fc/startseite/verein/607/saison_id/2001,607,2001,4
6,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2001,800,2001,4
7,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2001,276,2001,4
8,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2001,46,2001,4
9,Milan AC,/ac-mailand/startseite/verein/5/saison_id/2001,5,2001,4
10,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2001,398,2001,4
11,AC Parma,/parma-calcio-1913/startseite/verein/130/saison_id/2001,130,2001,4
12,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2001,410,2001,4
13,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2001,862,2001,4
14,AS Roma,/as-rom/startseite/verein/12/saison_id/2001,12,2001,4
15,Brescia Calcio,/brescia-calcio/startseite/verein/19/saison_id/2001,19,2001,4
16,AC Perugia,/ac-perugia-calcio/startseite/verein/839/saison_id/2001,839,2001,4
17,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2001,1025,2001,4
0,Torino Calcio,/fc-turin/startseite/verein/416/saison_id/2002,416,2002,4
1,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2002,506,2002,4
2,Piacenza FC,/piacenza-calcio-1919/startseite/verein/1408/saison_id/2002,1408,2002,4
3,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2002,800,2002,4
4,Como Calcio,/como-1907/startseite/verein/1047/saison_id/2002,1047,2002,4
5,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2002,46,2002,4
6,Milan AC,/ac-mailand/startseite/verein/5/saison_id/2002,5,2002,4
7,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2002,398,2002,4
8,AC Parma,/parma-calcio-1913/startseite/verein/130/saison_id/2002,130,2002,4
9,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2002,410,2002,4
10,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2002,862,2002,4
11,AS Roma,/as-rom/startseite/verein/12/saison_id/2002,12,2002,4
12,Brescia Calcio,/brescia-calcio/startseite/verein/19/saison_id/2002,19,2002,4
13,AC Perugia,/ac-perugia-calcio/startseite/verein/839/saison_id/2002,839,2002,4
14,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2002,1025,2002,4
15,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2002,749,2002,4
16,Modena FC,/modena-fc-2018/startseite/verein/1385/saison_id/2002,1385,2002,4
17,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2002,1386,2002,4
0,AC Parma,/parma-calcio-1913/startseite/verein/130/saison_id/2003,130,2003,4
1,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2003,506,2003,4
2,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2003,46,2003,4
3,AS Roma,/as-rom/startseite/verein/12/saison_id/2003,12,2003,4
4,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2003,5,2003,4
5,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2003,1038,2003,4
6,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2003,410,2003,4
7,AC Perugia,/ac-perugia-calcio/startseite/verein/839/saison_id/2003,839,2003,4
8,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2003,398,2003,4
9,Brescia Calcio,/brescia-calcio/startseite/verein/19/saison_id/2003,19,2003,4
10,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2003,1005,2003,4
11,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2003,749,2003,4
12,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2003,1025,2003,4
13,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2003,1386,2003,4
14,Modena FC,/modena-fc-2018/startseite/verein/1385/saison_id/2003,1385,2003,4
15,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2003,1387,2003,4
16,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2003,862,2003,4
17,Ancona Calcio,/us-anconitana/startseite/verein/1388/saison_id/2003,1388,2003,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2004,506,2004,4
1,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2004,5,2004,4
2,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2004,46,2004,4
3,AS Roma,/as-rom/startseite/verein/12/saison_id/2004,12,2004,4
4,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2004,430,2004,4
5,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2004,130,2004,4
6,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2004,410,2004,4
7,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2004,458,2004,4
8,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2004,398,2004,4
9,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2004,1387,2004,4
10,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2004,1038,2004,4
11,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2004,862,2004,4
12,Brescia Calcio,/brescia-calcio/startseite/verein/19/saison_id/2004,19,2004,4
13,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2004,1005,2004,4
14,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2004,800,2004,4
15,FC Messina Peloro,/acr-messina/startseite/verein/1104/saison_id/2004,1104,2004,4
16,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2004,1025,2004,4
17,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2004,1386,2004,4
18,AS Livorno,/as-livorno/startseite/verein/1210/saison_id/2004,1210,2004,4
19,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2004,1390,2004,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2005,506,2005,4
1,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2005,5,2005,4
2,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2005,46,2005,4
3,AS Roma,/as-rom/startseite/verein/12/saison_id/2005,12,2005,4
4,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2005,430,2005,4
5,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2005,458,2005,4
6,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2005,410,2005,4
7,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2005,398,2005,4
8,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2005,1038,2005,4
9,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2005,130,2005,4
10,AS Livorno,/as-livorno/startseite/verein/1210/saison_id/2005,1210,2005,4
11,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2005,1005,2005,4
